Category,ContentType,ReactionType,Sentiment,Score,Datetime
healthy eating,photo,cherish,positive,70,9/8/2020 1:17
culture,photo,love,positive,65,2/17/2021 22:32
culture,photo,want,positive,70,8/23/2020 1:58
culture,photo,cherish,positive,70,10/27/2020 12:29
culture,photo,want,positive,70,5/1/2021 4:01
culture,photo,indifferent,neutral,20,9/12/2020 9:36
culture,photo,dislike,negative,10,4/29/2021 9:05
culture,photo,super love,positive,75,12/13/2020 13:29
culture,photo,dislike,negative,10,3/23/2021 20:11
culture,photo,interested,positive,30,7/26/2020 20:18
culture,photo,disgust,negative,0,8/4/2020 21:38
culture,photo,peeking,neutral,35,3/14/2021 0:03
culture,photo,dislike,negative,10,4/26/2021 8:04
culture,photo,dislike,negative,10,11/27/2020 7:27
culture,photo,worried,negative,12,7/11/2020 10:30
culture,photo,love,positive,65,8/29/2020 21:25
culture,photo,cherish,positive,70,1/23/2021 11:01
culture,photo,dislike,negative,10,10/22/2020 3:49
culture,photo,peeking,neutral,35,2/9/2021 16:18
culture,photo,cherish,positive,70,2/23/2021 22:59
culture,photo,interested,positive,30,4/15/2021 18:56
culture,photo,heart,positive,60,4/3/2021 17:35
studying,GIF,indifferent,neutral,20,8/14/2020 17:42
studying,GIF,super love,positive,75,6/24/2020 3:39
studying,GIF,like,positive,50,3/30/2021 7:18
studying,GIF,intrigued,positive,45,9/16/2020 1:50
studying,GIF,want,positive,70,3/19/2021 21:09
studying,GIF,intrigued,positive,45,7/17/2020 18:55
studying,GIF,disgust,negative,0,8/21/2020 4:58
studying,GIF,want,positive,70,11/1/2020 8:13
studying,GIF,interested,positive,30,11/9/2020 14:34
studying,GIF,disgust,negative,0,11/3/2020 20:41
studying,GIF,disgust,negative,0,11/12/2020 13:52
studying,GIF,like,positive,50,5/5/2021 15:54
studying,GIF,disgust,negative,0,10/6/2020 18:27
studying,GIF,dislike,negative,10,10/18/2020 11:16
studying,GIF,disgust,negative,0,9/16/2020 11:50
studying,GIF,peeking,neutral,35,1/17/2021 22:09
studying,GIF,scared,negative,15,10/5/2020 17:14
studying,GIF,cherish,positive,70,2/23/2021 11:56
studying,GIF,intrigued,positive,45,1/17/2021 20:12
studying,GIF,cherish,positive,70,12/3/2020 11:53
studying,GIF,scared,negative,15,9/28/2020 0:07
healthy eating,video,peeking,neutral,35,5/23/2021 10:26
healthy eating,video,love,positive,65,11/1/2020 1:43
healthy eating,video,peeking,neutral,35,2/6/2021 10:41
healthy eating,video,indifferent,neutral,20,12/24/2020 3:17
healthy eating,video,heart,positive,60,9/27/2020 1:38
healthy eating,video,super love,positive,75,12/5/2020 19:08
healthy eating,video,love,positive,65,6/24/2020 1:25
healthy eating,video,heart,positive,60,1/31/2021 6:55
healthy eating,video,super love,positive,75,8/1/2020 16:08
healthy eating,video,super love,positive,75,8/2/2020 21:00
healthy eating,video,adore,positive,72,2/10/2021 23:20
healthy eating,video,indifferent,neutral,20,1/27/2021 8:59
healthy eating,video,like,positive,50,4/28/2021 22:08
healthy eating,video,adore,positive,72,10/10/2020 11:29
healthy eating,video,dislike,negative,10,10/9/2020 1:06
healthy eating,video,adore,positive,72,1/23/2021 19:41
healthy eating,video,heart,positive,60,2/11/2021 22:03
healthy eating,video,like,positive,50,12/9/2020 0:15
healthy eating,video,like,positive,50,9/15/2020 3:36
healthy eating,video,dislike,negative,10,2/3/2021 21:46
healthy eating,video,love,positive,65,5/12/2021 5:34
healthy eating,video,adore,positive,72,8/27/2020 14:28
healthy eating,video,dislike,negative,10,3/12/2021 23:59
healthy eating,video,love,positive,65,4/6/2021 10:54
healthy eating,video,dislike,negative,10,5/31/2021 6:20
healthy eating,video,interested,positive,30,7/30/2020 13:07
healthy eating,video,want,positive,70,11/6/2020 19:16
healthy eating,video,intrigued,positive,45,5/30/2021 13:46
healthy eating,video,indifferent,neutral,20,12/24/2020 21:13
healthy eating,video,love,positive,65,2/17/2021 14:47
healthy eating,video,disgust,negative,0,12/1/2020 19:04
healthy eating,video,peeking,neutral,35,9/17/2020 6:10
healthy eating,video,dislike,negative,10,9/21/2020 4:54
healthy eating,video,adore,positive,72,6/7/2021 19:57
healthy eating,video,love,positive,65,11/17/2020 20:08
healthy eating,video,adore,positive,72,9/16/2020 8:45
healthy eating,video,hate,negative,5,7/10/2020 23:34
healthy eating,video,adore,positive,72,10/26/2020 3:01
healthy eating,video,love,positive,65,1/1/2021 12:13
healthy eating,video,heart,positive,60,3/29/2021 11:27
healthy eating,video,scared,negative,15,1/13/2021 18:00
healthy eating,video,indifferent,neutral,20,9/4/2020 22:16
healthy eating,video,hate,negative,5,12/19/2020 23:12
healthy eating,video,peeking,neutral,35,5/4/2021 1:38
healthy eating,video,super love,positive,75,7/4/2020 22:42
healthy eating,video,dislike,negative,10,3/15/2021 16:38
healthy eating,video,interested,positive,30,8/26/2020 3:53
healthy eating,video,disgust,negative,0,8/1/2020 21:52
healthy eating,audio,like,positive,50,2/14/2021 20:25
healthy eating,audio,disgust,negative,0,2/6/2021 6:02
healthy eating,audio,cherish,positive,70,4/28/2021 2:18
healthy eating,audio,like,positive,50,6/30/2020 7:23
healthy eating,audio,dislike,negative,10,10/6/2020 2:33
healthy eating,audio,indifferent,neutral,20,3/14/2021 23:55
healthy eating,audio,adore,positive,72,4/11/2021 1:36
healthy eating,audio,dislike,negative,10,10/26/2020 18:46
healthy eating,audio,intrigued,positive,45,8/28/2020 8:27
healthy eating,audio,super love,positive,75,4/17/2021 2:12
healthy eating,audio,super love,positive,75,7/19/2020 1:58
healthy eating,audio,intrigued,positive,45,8/5/2020 18:47
healthy eating,audio,scared,negative,15,3/17/2021 19:34
healthy eating,audio,cherish,positive,70,7/1/2020 9:20
healthy eating,audio,worried,negative,12,4/1/2021 7:19
healthy eating,audio,like,positive,50,10/23/2020 17:36
healthy eating,audio,heart,positive,60,3/15/2021 14:57
healthy eating,audio,hate,negative,5,5/9/2021 13:28
healthy eating,audio,indifferent,neutral,20,11/9/2020 23:45
healthy eating,audio,cherish,positive,70,6/8/2021 8:02
healthy eating,audio,hate,negative,5,6/23/2020 6:39
healthy eating,audio,intrigued,positive,45,8/31/2020 22:52
healthy eating,audio,disgust,negative,0,1/15/2021 12:36
healthy eating,audio,adore,positive,72,3/12/2021 20:24
healthy eating,audio,heart,positive,60,10/23/2020 0:23
healthy eating,audio,heart,positive,60,9/8/2020 10:05
healthy eating,audio,interested,positive,30,11/28/2020 17:51
healthy eating,audio,worried,negative,12,9/9/2020 11:27
healthy eating,audio,love,positive,65,2/22/2021 1:06
healthy eating,audio,like,positive,50,2/12/2021 1:55
healthy eating,audio,heart,positive,60,7/10/2020 11:53
healthy eating,audio,disgust,negative,0,7/27/2020 7:17
healthy eating,audio,love,positive,65,11/30/2020 22:16
healthy eating,audio,disgust,negative,0,11/30/2020 16:38
healthy eating,audio,dislike,negative,10,3/16/2021 23:46
veganism,photo,intrigued,positive,45,1/8/2021 5:33
veganism,photo,worried,negative,12,2/18/2021 19:18
veganism,photo,peeking,neutral,35,11/25/2020 9:11
veganism,photo,heart,positive,60,8/23/2020 6:42
veganism,photo,worried,negative,12,9/26/2020 7:58
veganism,photo,interested,positive,30,9/7/2020 1:03
veganism,photo,disgust,negative,0,1/9/2021 7:36
veganism,photo,peeking,neutral,35,1/16/2021 18:09
veganism,photo,dislike,negative,10,11/1/2020 1:09
veganism,photo,heart,positive,60,3/19/2021 5:44
veganism,photo,scared,negative,15,10/12/2020 1:31
veganism,photo,scared,negative,15,1/31/2021 11:20
veganism,photo,indifferent,neutral,20,9/10/2020 6:47
veganism,photo,dislike,negative,10,2/18/2021 6:46
veganism,photo,cherish,positive,70,5/14/2021 12:54
veganism,photo,like,positive,50,5/12/2021 3:07
veganism,photo,worried,negative,12,7/29/2020 4:53
veganism,photo,interested,positive,30,6/26/2020 17:44
veganism,photo,peeking,neutral,35,9/2/2020 14:24
veganism,photo,hate,negative,5,7/6/2020 4:29
veganism,photo,hate,negative,5,2/1/2021 23:58
veganism,photo,dislike,negative,10,5/7/2021 20:19
veganism,photo,interested,positive,30,7/12/2020 5:48
veganism,photo,love,positive,65,11/20/2020 3:58
veganism,photo,disgust,negative,0,11/26/2020 15:38
veganism,photo,adore,positive,72,8/14/2020 4:54
veganism,photo,scared,negative,15,3/24/2021 15:17
veganism,photo,hate,negative,5,6/27/2020 10:49
veganism,photo,intrigued,positive,45,3/15/2021 9:39
veganism,photo,like,positive,50,1/29/2021 10:48
veganism,photo,worried,negative,12,12/5/2020 3:33
veganism,photo,love,positive,65,5/27/2021 5:46
veganism,photo,indifferent,neutral,20,12/30/2020 13:40
veganism,photo,disgust,negative,0,2/11/2021 8:06
veganism,photo,heart,positive,60,6/24/2020 10:32
veganism,photo,adore,positive,72,9/12/2020 11:17
veganism,photo,worried,negative,12,2/14/2021 16:13
veganism,photo,like,positive,50,3/20/2021 1:46
veganism,photo,want,positive,70,9/17/2020 1:06
veganism,photo,peeking,neutral,35,6/16/2021 1:41
veganism,photo,worried,negative,12,9/20/2020 18:42
veganism,photo,adore,positive,72,12/21/2020 10:58
veganism,photo,like,positive,50,1/1/2021 5:44
veganism,photo,dislike,negative,10,8/13/2020 5:53
veganism,photo,peeking,neutral,35,6/13/2021 5:15
soccer,video,heart,positive,60,6/25/2020 18:01
soccer,video,worried,negative,12,9/17/2020 21:23
soccer,video,want,positive,70,5/29/2021 0:58
soccer,video,scared,negative,15,10/21/2020 16:19
soccer,video,hate,negative,5,1/29/2021 19:27
soccer,video,want,positive,70,7/27/2020 15:53
soccer,video,intrigued,positive,45,11/2/2020 2:32
soccer,video,scared,negative,15,10/27/2020 18:21
soccer,video,super love,positive,75,5/20/2021 13:16
soccer,video,indifferent,neutral,20,2/16/2021 16:37
soccer,video,super love,positive,75,6/1/2021 6:06
soccer,video,super love,positive,75,7/27/2020 4:42
soccer,video,scared,negative,15,11/27/2020 2:14
soccer,video,scared,negative,15,4/10/2021 1:14
soccer,video,intrigued,positive,45,5/16/2021 12:25
soccer,video,super love,positive,75,9/5/2020 7:55
soccer,video,like,positive,50,9/14/2020 13:00
soccer,video,dislike,negative,10,12/20/2020 12:45
soccer,video,intrigued,positive,45,3/25/2021 23:37
soccer,video,dislike,negative,10,1/15/2021 8:04
soccer,video,love,positive,65,3/3/2021 21:49
soccer,video,dislike,negative,10,8/12/2020 2:57
soccer,video,like,positive,50,12/14/2020 5:40
soccer,video,indifferent,neutral,20,5/6/2021 20:56
soccer,video,super love,positive,75,6/12/2021 17:35
soccer,video,love,positive,65,2/18/2021 11:58
soccer,video,adore,positive,72,7/6/2020 19:49
soccer,video,heart,positive,60,5/8/2021 6:23
soccer,video,like,positive,50,5/4/2021 10:37
soccer,video,want,positive,70,9/14/2020 0:43
soccer,video,disgust,negative,0,12/7/2020 20:55
soccer,video,hate,negative,5,8/27/2020 11:40
soccer,video,like,positive,50,2/3/2021 1:29
soccer,video,indifferent,neutral,20,7/18/2020 18:35
soccer,photo,adore,positive,72,6/9/2021 8:11
soccer,photo,disgust,negative,0,1/23/2021 5:42
soccer,photo,want,positive,70,2/19/2021 17:23
soccer,photo,indifferent,neutral,20,10/19/2020 18:25
soccer,photo,indifferent,neutral,20,2/1/2021 9:22
soccer,photo,super love,positive,75,8/26/2020 12:44
soccer,photo,interested,positive,30,10/10/2020 1:55
soccer,photo,intrigued,positive,45,7/16/2020 19:21
soccer,photo,disgust,negative,0,10/3/2020 16:49
soccer,photo,indifferent,neutral,20,6/3/2021 6:10
soccer,photo,heart,positive,60,10/23/2020 15:03
soccer,photo,disgust,negative,0,1/2/2021 20:54
soccer,photo,intrigued,positive,45,5/17/2021 22:48
culture,photo,peeking,neutral,35,5/1/2021 18:05
culture,photo,heart,positive,60,4/30/2021 9:31
culture,photo,dislike,negative,10,2/4/2021 2:04
culture,photo,intrigued,positive,45,8/11/2020 23:48
culture,photo,adore,positive,72,12/21/2020 13:03
culture,photo,adore,positive,72,10/2/2020 10:36
culture,photo,love,positive,65,6/5/2021 18:04
culture,photo,hate,negative,5,6/24/2020 13:08
culture,photo,heart,positive,60,1/7/2021 7:07
culture,photo,love,positive,65,5/23/2021 17:50
culture,photo,cherish,positive,70,11/5/2020 9:39
culture,photo,worried,negative,12,9/6/2020 4:40
culture,photo,hate,negative,5,11/24/2020 8:19
culture,photo,peeking,neutral,35,7/22/2020 4:21
culture,photo,disgust,negative,0,8/25/2020 1:53
culture,photo,scared,negative,15,7/6/2020 23:35
culture,photo,peeking,neutral,35,12/16/2020 5:32
culture,photo,adore,positive,72,7/29/2020 13:57
culture,photo,adore,positive,72,1/26/2021 12:06
culture,photo,heart,positive,60,12/22/2020 9:50
culture,photo,scared,negative,15,11/16/2020 14:34
culture,photo,love,positive,65,2/1/2021 20:30
culture,photo,heart,positive,60,11/12/2020 2:31
culture,photo,scared,negative,15,3/25/2021 0:21
culture,photo,super love,positive,75,2/17/2021 0:43
culture,photo,adore,positive,72,1/30/2021 6:10
culture,photo,cherish,positive,70,10/11/2020 15:14
culture,photo,indifferent,neutral,20,6/24/2020 19:53
culture,photo,love,positive,65,5/23/2021 11:06
culture,photo,scared,negative,15,6/25/2020 10:11
culture,photo,dislike,negative,10,8/21/2020 17:01
culture,photo,dislike,negative,10,3/16/2021 13:40
culture,photo,cherish,positive,70,6/8/2021 2:05
culture,photo,super love,positive,75,12/12/2020 7:59
culture,photo,super love,positive,75,2/23/2021 4:09
culture,photo,dislike,negative,10,11/27/2020 20:01
culture,photo,want,positive,70,4/18/2021 19:28
culture,photo,super love,positive,75,11/5/2020 17:30
culture,photo,indifferent,neutral,20,11/6/2020 7:33
culture,photo,heart,positive,60,11/10/2020 0:51
culture,photo,interested,positive,30,4/4/2021 12:17
food,GIF,heart,positive,60,10/3/2020 19:27
food,GIF,hate,negative,5,12/31/2020 1:02
food,GIF,dislike,negative,10,10/7/2020 12:43
food,GIF,like,positive,50,7/29/2020 22:46
food,GIF,disgust,negative,0,1/29/2021 0:13
food,GIF,heart,positive,60,1/10/2021 19:06
food,GIF,intrigued,positive,45,4/17/2021 12:50
culture,GIF,super love,positive,75,12/21/2020 6:12
culture,GIF,like,positive,50,4/18/2021 23:34
culture,GIF,heart,positive,60,1/14/2021 3:05
culture,GIF,disgust,negative,0,12/27/2020 5:24
culture,GIF,love,positive,65,7/14/2020 18:19
culture,GIF,hate,negative,5,8/3/2020 3:00
culture,GIF,hate,negative,5,4/1/2021 11:44
culture,GIF,like,positive,50,7/25/2020 2:23
culture,GIF,want,positive,70,6/19/2020 19:33
culture,GIF,dislike,negative,10,6/27/2020 22:29
culture,GIF,dislike,negative,10,6/26/2020 8:48
culture,GIF,scared,negative,15,5/24/2021 9:37
culture,GIF,love,positive,65,1/22/2021 0:32
culture,GIF,heart,positive,60,7/21/2020 14:05
culture,GIF,adore,positive,72,6/30/2020 9:48
culture,GIF,interested,positive,30,7/2/2020 8:33
culture,GIF,indifferent,neutral,20,11/25/2020 23:25
culture,GIF,hate,negative,5,5/5/2021 5:13
fitness,video,indifferent,neutral,20,11/27/2020 21:14
fitness,video,interested,positive,30,11/23/2020 22:29
fitness,video,adore,positive,72,3/13/2021 1:58
fitness,video,peeking,neutral,35,10/25/2020 18:23
fitness,video,interested,positive,30,5/23/2021 18:25
fitness,video,scared,negative,15,11/1/2020 22:10
fitness,video,indifferent,neutral,20,4/8/2021 16:34
fitness,video,love,positive,65,12/16/2020 2:20
studying,audio,disgust,negative,0,7/15/2020 22:46
studying,audio,interested,positive,30,9/8/2020 0:59
studying,audio,scared,negative,15,10/5/2020 7:31
studying,audio,dislike,negative,10,1/20/2021 7:33
studying,audio,intrigued,positive,45,1/15/2021 18:37
studying,audio,like,positive,50,12/18/2020 20:49
studying,audio,cherish,positive,70,12/14/2020 3:53
studying,audio,intrigued,positive,45,6/14/2021 19:55
studying,audio,scared,negative,15,7/7/2020 9:16
studying,audio,super love,positive,75,6/27/2020 13:49
studying,audio,scared,negative,15,5/6/2021 11:37
studying,audio,peeking,neutral,35,10/31/2020 19:54
science,photo,adore,positive,72,9/5/2020 8:10
science,photo,super love,positive,75,3/7/2021 21:13
science,photo,heart,positive,60,7/14/2020 10:52
technology,audio,adore,positive,72,9/28/2020 16:41
technology,audio,adore,positive,72,12/17/2020 21:52
technology,audio,love,positive,65,5/29/2021 11:03
technology,audio,super love,positive,75,1/6/2021 9:14
technology,audio,adore,positive,72,11/29/2020 4:19
technology,audio,heart,positive,60,3/27/2021 11:29
technology,audio,like,positive,50,10/2/2020 12:49
technology,audio,scared,negative,15,10/4/2020 21:03
technology,audio,scared,negative,15,9/8/2020 21:34
technology,audio,adore,positive,72,7/2/2020 4:31
technology,audio,worried,negative,12,10/21/2020 1:44
technology,audio,heart,positive,60,4/24/2021 17:02
technology,audio,indifferent,neutral,20,8/5/2020 3:36
technology,audio,interested,positive,30,11/13/2020 18:15
technology,audio,adore,positive,72,5/23/2021 23:14
technology,audio,interested,positive,30,1/3/2021 0:57
technology,audio,peeking,neutral,35,2/15/2021 0:00
technology,audio,worried,negative,12,8/26/2020 12:07
technology,audio,super love,positive,75,12/2/2020 2:55
technology,audio,want,positive,70,11/18/2020 17:49
technology,audio,interested,positive,30,6/4/2021 21:29
technology,audio,hate,negative,5,11/3/2020 6:59
technology,audio,cherish,positive,70,9/5/2020 20:20
technology,audio,scared,negative,15,4/25/2021 23:15
technology,audio,indifferent,neutral,20,9/1/2020 13:51
technology,audio,adore,positive,72,12/7/2020 13:57
technology,audio,hate,negative,5,4/18/2021 12:18
technology,audio,super love,positive,75,6/11/2021 15:20
technology,audio,want,positive,70,1/22/2021 2:23
technology,audio,worried,negative,12,3/30/2021 18:54
technology,audio,heart,positive,60,1/9/2021 22:22
technology,audio,interested,positive,30,11/15/2020 2:51
technology,audio,disgust,negative,0,3/24/2021 16:09
technology,audio,disgust,negative,0,3/12/2021 0:56
public speaking,video,worried,negative,12,8/29/2020 7:24
public speaking,video,super love,positive,75,5/30/2021 6:34
public speaking,video,like,positive,50,2/4/2021 9:32
public speaking,video,hate,negative,5,2/4/2021 3:17
public speaking,video,want,positive,70,10/9/2020 11:46
public speaking,video,love,positive,65,10/6/2020 3:05
public speaking,video,adore,positive,72,10/12/2020 4:53
public speaking,video,heart,positive,60,6/7/2021 23:44
